10-10-18 14:46:12,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.25
10-10-18 14:46:14,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.25
10-10-18 14:46:15,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.25
10-10-18 14:46:16,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.25
10-10-18 14:46:18,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.0
10-10-18 14:46:19,27.75,27.25,27.75,28.0,27.75,27.75,27.75,29.25
10-10-18 14:46:21,27.75,27.25,27.75,28.0,27.75,27.75,27.75,29.0
10-10-18 14:46:22,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.0
10-10-18 14:46:24,27.75,27.5,28.0,28.0,27.75,27.75,28.0,29.0
10-10-18 14:46:25,27.75,27.5,28.0,28.0,27.75,27.75,27.75,28.5
10-10-18 14:46:26,27.75,27.5,28.0,28.0,27.75,27.75,27.75,29.0
10-10-18 14:46:28,27.75,27.5,28.0,28.25,27.75,27.75,27.75,29.0
10-10-18 14:46:29,27.75,27.5,27.75,28.0,27.75,27.75,28.0,29.0
10-10-18 14:46:31,27.75,27.5,28.0,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:32,27.25,27.5,27.75,28.0,27.75,27.75,28.0,29.0
10-10-18 14:46:34,27.75,27.25,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:35,27.75,27.5,28.0,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:36,27.75,27.25,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:38,27.75,27.5,27.75,28.25,27.75,27.75,27.75,28.75
10-10-18 14:46:39,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:41,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:42,27.75,27.5,28.0,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:44,27.75,27.5,27.75,28.0,27.75,27.75,28.0,28.75
10-10-18 14:46:45,27.75,27.5,28.0,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:46,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:48,27.75,27.5,28.0,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:49,27.75,27.5,27.75,28.0,27.75,27.75,28.0,28.75
10-10-18 14:46:51,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:52,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:54,27.75,27.5,28.0,28.0,27.75,27.75,27.75,28.75
10-10-18 14:46:55,27.5,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:46:56,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:46:58,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:46:59,27.75,27.25,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:47:01,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:02,27.25,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:04,27.5,27.25,27.75,28.0,27.25,27.75,27.75,28.5
10-10-18 14:47:05,27.75,27.25,27.75,28.0,27.75,27.75,27.75,28.75
10-10-18 14:47:07,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:08,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:09,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:11,27.75,27.25,27.5,28.0,27.75,27.75,28.0,28.5
10-10-18 14:47:12,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:14,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:15,27.5,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:17,27.75,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:18,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:19,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:21,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:22,27.75,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:24,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:25,27.75,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:27,27.5,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:28,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:29,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:31,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:32,27.5,27.5,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:34,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:35,27.25,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:37,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:38,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:39,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:41,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:42,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:44,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:45,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:47,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:47:48,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:50,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:51,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:47:52,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:54,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:47:55,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:57,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:47:58,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:48:00,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:48:01,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:48:02,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:48:04,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:48:05,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:48:07,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:48:08,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:48:10,27.5,27.25,27.75,28.0,27.75,27.75,27.75,28.5
10-10-18 14:48:11,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:48:12,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:48:14,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:48:15,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:48:17,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.5
10-10-18 14:48:18,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.25
10-10-18 14:48:20,27.5,27.25,27.75,28.0,27.75,27.75,28.0,28.25
